"year","species","D_cm","H_m","V_m3","X_utm","Y_utm"
1999,"fasy",30.1951,19.9196,NA,NA,NA
1999,"fasy",25.9838,17.9062,NA,NA,NA
1999,"fasy",34.956,22.0162,NA,NA,NA
1999,"fasy",33.6099,21.4418,NA,NA,NA
1999,"fasy",30.6796,20.1414,NA,NA,NA
1999,"fasy",30.1876,19.9161,NA,NA,NA
1999,"fasy",47.6278,26.7814,NA,NA,NA
1999,"fasy",37.6408,23.1202,NA,NA,NA
1999,"fasy",32.4163,20.9205,NA,NA,NA
1999,"fasy",32.2959,20.8673,NA,NA,NA
1999,"fasy",36.5394,22.6739,NA,NA,NA
1999,"fasy",35.197,22.1175,NA,NA,NA
1999,"fasy",46.9928,26.5681,NA,NA,NA
1999,"fasy",42.589,25.018,NA,NA,NA
1999,"fasy",41.2194,24.5098,NA,NA,NA
1999,"fasy",25.6211,17.7254,NA,NA,NA
1999,"fasy",24.9407,17.383,NA,NA,NA
1999,"fasy",23.126,16.4486,NA,NA,NA
1999,"fasy",22.8694,16.314,NA,NA,NA
1999,"fasy",19.6355,14.5615,NA,NA,NA
1999,"fasy",19.0457,14.2305,NA,NA,NA
1999,"fasy",18.8099,14.0972,NA,NA,NA
1999,"fasy",17.03,13.072,NA,NA,NA
1999,"fasy",15.9211,12.4162,NA,NA,NA
1999,"fasy",14.6953,11.6755,NA,NA,NA
1999,"fasy",13.0446,10.6515,NA,NA,NA
1999,"fasy",12.4922,10.3018,NA,NA,NA
1999,"fasy",12.3786,10.2295,NA,NA,NA
1999,"fasy",10.5119,9.0188,NA,NA,NA
1999,"fasy",7.9752,7.3056,NA,NA,NA
1999,"fasy",14.9344,11.8213,NA,NA,NA
1999,"fasy",14.7162,11.6883,NA,NA,NA
1999,"fasy",14.389,11.4879,NA,NA,NA
1999,"fasy",20.4119,14.9918,NA,NA,NA
1999,"fasy",16.8132,12.9449,NA,NA,NA
1999,"fasy",15.8099,12.3497,NA,NA,NA
1999,"fasy",15.1526,11.9538,NA,NA,NA
1999,"fasy",12.9716,10.6055,NA,NA,NA
1999,"fasy",12.8626,10.5367,NA,NA,NA
1999,"fasy",11.4451,9.6292,NA,NA,NA
1999,"fasy",8.8228,7.8869,NA,NA,NA
1999,"fasy",29.4958,19.5959,NA,NA,NA
1999,"fasy",27.5672,18.6815,NA,NA,NA
1999,"fasy",18.1501,13.7211,NA,NA,NA
1999,"fasy",16.4976,12.7588,NA,NA,NA
1999,"fasy",16.1535,12.5547,NA,NA,NA
1999,"fasy",14.8271,11.756,NA,NA,NA
1999,"fasy",14.28,11.4208,NA,NA,NA
1999,"fasy",12.6446,10.3986,NA,NA,NA
1999,"fasy",12.3175,10.1905,NA,NA,NA
1999,"fasy",11.4451,9.6292,NA,NA,NA
1999,"fasy",29.8376,19.7546,NA,NA,NA
1999,"fasy",29.1214,19.4209,NA,NA,NA
1999,"fasy",28.4569,19.1074,NA,NA,NA
1999,"fasy",27.4036,18.6024,NA,NA,NA
1999,"fasy",42.9637,25.1548,NA,NA,NA
1999,"fasy",38.9928,23.656,NA,NA,NA
1999,"fasy",36.6616,22.7238,NA,NA,NA
