"year","species","D_cm","H_m","V_m3","X_utm","Y_utm"
2008,"fasy",29.29,26.031,0.7,58.51,25.49
2004,"fasy",21.476,24.565,0.2,55.22,3.87
2004,"fasy",24.601,25.167,0.4,78.55,21.07
2004,"fasy",28.14,29.442,0.7,61.54,62.9
2004,"fasy",19.287,38.378,0.2,68.18,87.53
2004,"fasy",26.939,26.263,0.4,85.89,15.96
2004,"fasy",26.593,25.47,0.4,96.14,1.73
2004,"fasy",32.703,26.54,1,15.54,83.73
2006,"fasy",33.766,25.937,1,26.48,47.5
2002,"fasy",17.383,26.533,0.13,81.56,47.67
2002,"fasy",29.263,26.854,0.7,43.29,13.7
2004,"fasy",23.251,25.622,0.4,44.59,73.34
2002,"fasy",29.685,27.933,0.7,24.58,72.93
1997,"fasy",23.5,24,0.4,30.07,84.58
2004,"fasy",25.792,118.1,0.4,60.26,84.24
2004,"fasy",31.146,29.193,0.7,75.61,82.18
2004,"fasy",34.222,26.061,1,39.67,80.53
2002,"fasy",18.445,33.44,0.2,34.32,11.61
2002,"fasy",34.08,25.164,1,95.26,50.61
2002,"fasy",17.076,27.192,0.13,64.06,2.53
2004,"fasy",23.122,27.391,0.4,36.33,12.25
2002,"fasy",29.447,26.296,0.7,9.09,34.42
2002,"fasy",22.314,25.021,0.2,11.02,45.36
2002,"fasy",22.275,24.486,0.2,56.17,71.04
2008,"fasy",24.123,61.323,0.4,10.78,24.3
2004,"fasy",30.876,26.893,0.7,9.09,34.42
2008,"fasy",28.792,38.518,0.7,69.62,23.68
2004,"fasy",22.982,39.061,0.4,71.59,28
2004,"fasy",22.178,33.193,0.2,54.02,43.1
2008,"fasy",32.786,26.567,1,95.22,16.86
2006,"fasy",42.627,25.704,1.8,92.21,94.56
2002,"fasy",17.032,33.156,0.13,68.18,87.53
2002,"fasy",30.025,25.138,0.7,6.22,8.3
2002,"fasy",30.077,26.523,0.7,49.63,56.71
2002,"fasy",16.573,24.42,0.13,54.59,4.74
2006,"fasy",35.817,25.255,1,74.88,68.86
2006,"fasy",37.154,25.479,1,1.51,93.44
2002,"fasy",15.523,25.989,0.13,95.37,4.99
2006,"fasy",25.695,29.895,0.4,15.1,56.63
2006,"fasy",24.875,31.581,0.4,28.96,55.86
2006,"fasy",19.185,30.925,0.2,64.06,2.53
2002,"fasy",40.704,25.47,1.4,83.93,68.94
2004,"fasy",29.457,26.943,0.7,3.14,99.42
2008,"fasy",37.494,25.882,1,46.64,47.08
2006,"fasy",34.757,25.334,1,95.26,50.61
2008,"fasy",24.636,27.31,0.4,56.4,17.98
2004,"fasy",22.036,35.434,0.2,43.38,53.24
2008,"fasy",23.378,41.118,0.4,4.82,14.62
2006,"fasy",25.82,26.621,0.4,79.12,39.61
2002,"fasy",22.383,36.312,0.2,95.08,30.76
2006,"fasy",21.629,24.711,0.2,55.22,3.87
2008,"fasy",40.229,25.774,1.4,50.53,52.34
2004,"fasy",30.059,47.43,0.7,18.3,3.97
2006,"fasy",23.006,27.284,0.4,40.18,11.09
2002,"fasy",15.926,28.06,0.13,15.39,47.86
2008,"fasy",27.654,24.958,0.7,75.69,99.24
2004,"fasy",35.394,25.445,1,47.46,86.94
2004,"fasy",27.41,27.613,0.4,22.56,29.38
2006,"fasy",21.165,47.127,0.2,72.51,83.61
2006,"fasy",25.877,25.464,0.4,47.8,39.57
2002,"fasy",23.911,24.838,0.4,66.83,9.31
2004,"fasy",20.736,26.183,0.2,8.13,48.21
2008,"fasy",37.315,56.322,1,4.42,28.22
2008,"fasy",24.44,27.411,0.4,59.42,99.73
2006,"fasy",30.725,25.799,0.7,54.01,85.53
2006,"fasy",23.705,27.773,0.4,89.22,91.24
2004,"fasy",26.543,31.099,0.4,6.59,38.54
2004,"fasy",33.092,25.325,1,92.84,64
2002,"fasy",31.251,26.046,0.7,15.54,83.73
2006,"fasy",19.545,30.087,0.2,26.45,44.65
2004,"fasy",28.102,25.178,0.7,81.07,19.36
2008,"fasy",25.857,33.451,0.4,45.03,94.66
2008,"fasy",25.228,59.737,0.4,36.83,82.29
2006,"fasy",26.184,25.304,0.4,76.38,69.48
2002,"fasy",26.576,24.804,0.4,17.62,95.32
2006,"fasy",22.971,25.081,0.4,56.17,71.04
2004,"fasy",24.448,25.387,0.4,25.68,69.94
2008,"fasy",35.771,26.446,1,39.67,80.53
2004,"fasy",32.602,25.83,1,46.15,27.15
2006,"fasy",41.083,26.159,1.4,50.61,0.67
2008,"fasy",20.266,24.757,0.2,97.77,26.42
2002,"fasy",20.387,24.892,0.2,62.85,39.98
2004,"fasy",26.529,27.078,0.4,78.79,76.98
2002,"fasy",19.442,24.659,0.2,9.5,10.82
2002,"fasy",17.776,26.418,0.2,0.01,72.86
2004,"fasy",30.37,25.064,0.7,82.28,16.98
2004,"fasy",25.92,28.011,0.4,51.95,13.09
2002,"fasy",27.341,28.955,0.4,37.64,40.44
2002,"fasy",18.614,24.222,0.2,0.93,92
2006,"fasy",23.339,30.563,0.4,18.47,28.52
2004,"fasy",23.435,24.63,0.4,33.53,39.04
2008,"fasy",32.374,25.216,0.7,5.06,21.47
2006,"fasy",30.086,26.06,0.7,86.92,50.53
2002,"fasy",18.325,24.806,0.2,66.96,32.46
2008,"fasy",35.559,48.693,1,85.88,56.46
2004,"fasy",17.291,31.397,0.13,94.21,7.56
2006,"fasy",39.075,25.581,1.4,55.51,8.2
2004,"fasy",30.737,26.191,0.7,19.97,79.33
2002,"fasy",26.511,26.789,0.4,0.67,60.76
2004,"fasy",37.173,25.335,1,49.07,86.84
2004,"fasy",26.958,28.973,0.4,21.75,63.73
2004,"fasy",17.631,28.343,0.2,82.78,33.29
2006,"fasy",19.077,24.822,0.2,0.93,92
2002,"fasy",25.568,24.858,0.4,53.1,8.94
2004,"fasy",25.739,40.699,0.4,95.08,30.76
2004,"fasy",29.543,25.833,0.7,78.2,38.62
2002,"fasy",25.582,25.659,0.4,49.96,86.75
2002,"fasy",17.236,26.28,0.13,26.45,44.65
2004,"fasy",22.188,25.709,0.2,43.84,56.15
2002,"fasy",23.743,33.054,0.4,74.75,0.48
2006,"fasy",25.081,41.993,0.4,71.59,28
2008,"fasy",23.202,25.905,0.4,52.05,34.49
2004,"fasy",24.884,25.363,0.4,48.61,28.85
2004,"fasy",18.135,25.163,0.2,61.83,64.41
2004,"fasy",32.853,25.325,1,58.8,29.29
2004,"fasy",29.288,25.222,0.7,15.98,53.72
2006,"fasy",29.055,42.5,0.7,97.91,75.5
2002,"fasy",14.589,28.686,0.13,53.25,91.18
2004,"fasy",16.185,24.438,0.13,73.21,17.39
2004,"fasy",30.395,61.709,0.7,51.01,76.23
1997,"fasy",18.8,23.2,0.2,37.71,36.25
2004,"fasy",21.448,25.76,0.2,71.01,44.97
2008,"fasy",22.547,24.625,0.4,46.3,11.54
2006,"fasy",21.99,26.753,0.2,52.37,43.49
2002,"fasy",25.79,24.786,0.4,2.42,38.74
2006,"fasy",34.536,25.823,1,5.05,72.84
2002,"fasy",26.731,24.951,0.4,84.83,39.04
2002,"fasy",23.373,28.416,0.4,69.53,54.08
2006,"fasy",21.9,26.217,0.2,71.01,44.97
2002,"fasy",19.887,25.02,0.2,4.09,47.31
2004,"fasy",25.678,25.893,0.4,13.09,58.32
2006,"fasy",27.473,24.867,0.4,75.69,99.24
2008,"fasy",33.809,34.823,1,85.37,87.9
2004,"fasy",31.932,27.22,0.7,45.75,57.28
2000,"lade",24.741,25.059,0.4,18.46,31.15
1998,"lade",24.367,24.682,0.4,25.95,63.42
2006,"lade",27.877,28.018,0.7,25.95,63.42
1997,"lade",23.8,24.1,0.4,18.46,31.15
2002,"lade",26.376,26.649,0.4,25.95,63.42
2000,"lade",25.357,25.671,0.4,25.95,63.42
2004,"lade",27.173,27.387,0.4,25.95,63.42
2008,"lade",26.698,26.95,0.4,18.46,31.15
2004,"lade",25.737,26.04,0.4,18.46,31.15
1998,"lade",24.159,24.47,0.4,18.46,31.15
1997,"lade",23.8,24.1,0.4,25.95,63.42
2006,"lade",26.178,26.463,0.4,18.46,31.15
2008,"lade",28.625,28.666,0.7,25.95,63.42
2002,"lade",25.299,25.614,0.4,18.46,31.15
1997,"piab",31,26.1,0.7,54.59,25.13
1997,"piab",31.8,26.3,0.7,83.95,6.22
1997,"piab",33.2,26.6,1,3.96,78.94
1997,"piab",35,26.9,1,19.52,19.97
1997,"piab",25,24.5,0.4,1.35,86.03
1997,"piab",30.2,25.9,0.7,53.99,8.14
1997,"piab",16.6,21,0.13,80.77,33.67
1997,"piab",23.1,23.9,0.4,99.53,47.86
1997,"piab",39.7,27.7,1.4,38.85,22.84
1997,"piab",14.2,19.4,0.13,95.93,8.25
1997,"piab",19.1,22.3,0.2,86.58,99.51
1997,"piab",23.6,24.1,0.4,38.18,34.15
1997,"piab",28.7,25.6,0.7,50.78,13.04
1997,"piab",37.5,27.4,1.4,57.76,48.69
1997,"piab",26.1,24.9,0.4,86.75,64.4
1997,"piab",29.2,25.7,0.7,32.37,92.07
1997,"piab",32.3,26.4,0.7,42.98,33.51
1997,"piab",22.7,23.7,0.4,3.96,34.26
1997,"piab",27.4,25.2,0.4,46.34,88
1997,"piab",20.3,22.8,0.2,23.17,86.34
1997,"piab",29.9,25.9,0.7,33.74,0.82
1997,"piab",29.7,25.8,0.7,45.81,68.97
1997,"piab",35,26.9,1,86.93,66.63
1997,"piab",27.3,25.2,0.4,70.4,2.77
1997,"piab",33.5,26.6,1,79,99.59
1997,"piab",32.6,26.5,1,58.25,31.03
1997,"piab",35.7,27,1,73.39,16.49
1997,"piab",28,25.4,0.7,22.08,9.98
1997,"piab",27.9,25.4,0.7,69.47,67.49
1997,"piab",26.5,25,0.4,50.25,22.27
1997,"piab",37.1,27.3,1,37.43,36.53
1997,"piab",27.4,25.2,0.4,16.52,74.42
1997,"piab",30.5,26,0.7,96.81,56.91
1997,"piab",39.7,27.7,1.4,79.55,19.59
1997,"piab",29,25.6,0.7,63.13,37.53
1997,"piab",28.2,25.5,0.7,44.94,67
1997,"piab",23.5,24,0.4,49.13,44.67
1997,"piab",25.6,24.7,0.4,18.85,48.74
1997,"piab",26,24.8,0.4,1.71,22.52
1997,"piab",41.2,27.9,1.4,25.33,90.98
1997,"piab",13.1,18.7,0.13,29.73,65.75
1997,"piab",31.6,26.3,0.7,26.1,61.39
1997,"piab",26.5,25,0.4,34.49,74.97
1997,"piab",17.5,21.5,0.2,19.64,52.69
1997,"piab",14.9,19.9,0.13,96.52,39.28
1997,"piab",22.7,23.7,0.4,91.57,53.29
1997,"piab",26.1,24.9,0.4,3.63,36.53
1997,"piab",30,25.9,0.7,34.12,0.05
1997,"piab",24,24.2,0.4,52.95,2.39
1997,"piab",30.4,26,0.7,55.53,67.37
1997,"piab",20,22.7,0.2,48.05,74.66
1997,"piab",19.7,22.6,0.2,42.9,86.09
1997,"piab",20,22.7,0.2,6.94,54.36
1997,"piab",38.9,27.6,1.4,59.45,50.35
1997,"piab",27.1,25.1,0.4,65.96,0.57
1997,"piab",20.9,23.1,0.2,42.37,11.43
1997,"piab",29,25.6,0.7,91.49,85.97
1997,"piab",42.6,28.1,1.8,30.42,67.74
1997,"piab",25.9,24.8,0.4,6.66,27.33
1997,"piab",39.5,27.7,1.4,93.2,24.84
1997,"piab",16.9,21.1,0.13,77.23,61.19
1997,"piab",12.2,18,0.051,22.58,28.81
1997,"piab",21.4,23.2,0.2,40.42,85.51
1997,"piab",26.2,24.9,0.4,98.89,21.84
1997,"piab",41.9,28,1.4,33.48,61.88
1997,"piab",25.7,24.8,0.4,40.52,6.17
1997,"piab",37.8,27.4,1.4,59.7,31.33
1997,"piab",27.4,25.2,0.4,0.68,84.63
1997,"piab",14.4,19.6,0.13,18.92,84.32
1997,"piab",10.4,16.3,0.051,33.01,57.73
1997,"piab",9.4,15.2,0.051,10.66,47.25
1997,"piab",23.1,23.9,0.4,14.95,32.32
1997,"piab",16.1,20.7,0.13,15.22,14.08
1997,"piab",19,22.2,0.2,30.65,48.75
1997,"piab",27.7,25.3,0.7,74.59,42.31
1997,"piab",30.6,26,0.7,22.97,1.24
1997,"piab",23.7,24.1,0.4,95.37,88.05
1997,"piab",31.5,26.2,0.7,74.42,48.03
1997,"piab",33.5,26.6,1,54.52,59.8
1997,"piab",28.6,25.5,0.7,12.51,70.76
1997,"piab",21.5,23.3,0.2,78.93,86.8
1997,"piab",30,25.9,0.7,72.21,17.35
1997,"piab",24.7,24.4,0.4,29.22,8.07
1997,"piab",29,25.6,0.7,72.29,99.71
1997,"piab",14.4,19.6,0.13,97.84,84
1997,"piab",20.9,23,0.2,0.36,22.98
1997,"piab",25.5,24.7,0.4,30.39,97.12
1997,"piab",28.4,25.5,0.7,93.09,22.88
1997,"piab",34.4,26.8,1,70.67,83.74
1997,"piab",32,26.3,0.7,73.26,47.38
1997,"piab",44.6,28.4,1.8,60.97,51.82
1997,"piab",30.9,26.1,0.7,14.26,51.85
1997,"piab",32.8,26.5,1,80.17,27.26
1997,"piab",35.3,27,1,96.78,0.86
1997,"piab",21.5,23.3,0.2,37.08,7.13
1997,"piab",29.7,25.8,0.7,89.59,3.86
1997,"piab",43.2,28.2,1.8,67.71,57.12
1997,"piab",20.3,22.8,0.2,34.43,24.22
1997,"piab",34,26.7,1,20.95,90.11
1997,"piab",30.3,26,0.7,59.61,40.04
1997,"piab",31.1,26.1,0.7,44.38,2.87
1997,"piab",43.4,28.2,1.8,57.29,90.29
1997,"piab",27.3,25.2,0.4,74.3,54.06
1997,"piab",46.5,28.6,1.8,19.93,38.34
1997,"piab",35.2,27,1,27.57,77.28
1997,"piab",28,25.4,0.7,27.66,75.35
1997,"piab",33.4,26.6,1,7.3,61.83
1997,"piab",21.1,23.2,0.2,63.18,55.53
1997,"piab",25.3,24.6,0.4,12.17,26.36
1997,"piab",31.5,26.2,0.7,44.88,44.75
1997,"piab",31.9,26.3,0.7,56.34,65.49
1997,"piab",30.9,26.1,0.7,35.29,54.88
1997,"piab",31.5,26.2,0.7,95.98,49.33
1997,"piab",21.8,23.4,0.2,84.17,42.64
1997,"piab",18.4,22,0.2,37.69,73.06
1997,"piab",37.5,27.4,1.4,90.26,65.59
1997,"piab",29.6,25.8,0.7,17.69,19.35
1997,"piab",23.2,23.9,0.4,36.49,82.72
1997,"piab",23.7,24.1,0.4,60.04,66.5
1997,"piab",13.9,19.3,0.13,73.73,48.37
1997,"piab",25.7,24.8,0.4,72.13,1.71
1997,"piab",36,27.1,1,98.78,54.55
1997,"piab",16.1,20.7,0.13,97.48,36.03
1997,"piab",26.6,25,0.4,87.29,8.2
1997,"piab",14.3,19.5,0.13,82.43,83.35
1997,"piab",14.3,19.5,0.13,93.5,87.57
1997,"piab",11.1,16.9,0.051,23.16,18.01
1997,"piab",30.5,26,0.7,99.06,84.93
1997,"piab",28,25.4,0.7,20,89.62
1997,"piab",16.1,20.7,0.13,79.4,18.18
1997,"piab",25.3,24.6,0.4,47.88,87.66
1997,"piab",34,26.7,1,56.58,42.26
1997,"piab",29,25.6,0.7,11.84,54.33
1997,"piab",29.9,25.9,0.7,47,83.68
1997,"piab",12.9,18.5,0.13,81.57,73.74
1997,"piab",39.5,27.7,1.4,2.1,74.48
1997,"piab",20.3,22.8,0.2,84.89,69.36
1997,"piab",25.8,24.8,0.4,3.09,43.48
1997,"piab",18,21.7,0.2,57.85,50.18
1997,"piab",30,25.9,0.7,75.11,42.13
1997,"piab",24.1,24.2,0.4,54.52,29.67
1997,"piab",28.6,25.5,0.7,37.66,61.05
1997,"piab",31.9,26.3,0.7,82.31,49.55
1997,"piab",23.2,23.9,0.4,47.39,11.07
1997,"piab",18.7,22.1,0.2,16.59,20.05
1997,"piab",23.5,24,0.4,51.69,61.64
1997,"piab",32.1,26.4,0.7,57.42,75.15
1997,"piab",41.2,27.9,1.4,52.26,58.97
1997,"piab",37.1,27.3,1,27.6,75.74
1997,"piab",26.1,24.9,0.4,16.31,5.43
1997,"piab",35.3,27,1,60.85,58.18
1997,"piab",22.7,23.7,0.4,54.57,21.53
1997,"piab",26.6,25,0.4,37.36,96.52
1997,"piab",21.4,23.2,0.2,99.82,21.22
1997,"piab",20.3,22.8,0.2,71,48.97
1997,"piab",27.8,25.3,0.7,5.38,89.74
1997,"piab",20.9,23,0.2,29.46,47.48
1997,"piab",25.8,24.8,0.4,41.96,24.24
1997,"piab",24.6,24.4,0.4,40.64,32.17
1997,"piab",26.1,24.9,0.4,55.04,48.75
1997,"piab",20.9,23.1,0.2,74.51,26.74
1997,"piab",27.9,25.4,0.7,47.63,60
1997,"piab",10.7,16.6,0.051,58.85,57.86
1997,"piab",30.6,26,0.7,13.86,72.38
1997,"piab",28.8,25.6,0.7,51.34,40.76
1997,"piab",9.9,15.7,0.051,41.5,27.39
1997,"piab",8,13.5,0.051,1.38,81.3
1997,"piab",33.6,26.7,1,73.79,93.1
1997,"piab",23.7,24.1,0.4,34.54,44.76
1997,"piab",15.2,20.1,0.13,62.36,22.26
1997,"piab",8.2,13.7,0.051,68.27,14.17
1997,"piab",29.2,25.7,0.7,43.14,62.58
1997,"piab",12.2,18,0.051,94.19,97.74
1997,"piab",32.4,26.4,0.7,78.7,36.57
1997,"piab",30,25.9,0.7,36.21,40.35
1997,"piab",26.1,24.9,0.4,41.16,82.95
1997,"piab",16.1,20.7,0.13,19.87,31.82
1997,"piab",18.7,22.1,0.2,57.47,70.88
1997,"piab",30.4,26,0.7,11.12,44.89
1997,"piab",13.1,18.7,0.13,81.89,21.23
1997,"piab",27.8,25.3,0.7,80.67,98.9
1997,"piab",25.5,24.7,0.4,7.67,4
1997,"piab",27.3,25.2,0.4,7.64,73.68
1997,"piab",27.8,25.3,0.7,7.84,76.29
1997,"piab",33.6,26.7,1,54.24,20.62
1997,"piab",27.5,25.3,0.7,45.26,79.44
1997,"piab",23.3,24,0.4,89.7,90.63
1997,"piab",20,22.7,0.2,89.57,45.31
1997,"piab",27.8,25.3,0.7,66.73,49.4
1997,"piab",17.8,21.7,0.2,66.87,28.15
1997,"piab",23.2,23.9,0.4,67,19.31
1997,"piab",18.4,22,0.2,38.37,62.16
1997,"piab",11.1,16.9,0.051,23.52,26.5
1997,"piab",27.5,25.3,0.7,38.56,17.92
1997,"piab",29.2,25.7,0.7,95.75,26.55
1997,"piab",13.4,18.9,0.13,18.54,50.33
1997,"piab",42.5,28.1,1.8,9.26,49.46
1997,"piab",21.8,23.4,0.2,69.66,37.82
1997,"piab",32.2,26.4,0.7,26.78,12.96
1997,"piab",35.2,27,1,43.9,75.7
1997,"piab",30.5,26,0.7,99.23,71.56
1997,"piab",18,21.7,0.2,13.72,1.52
1997,"piab",37.8,27.4,1.4,21.94,71.54
1997,"piab",35.7,27.1,1,11.3,78.02
1997,"piab",14.5,19.6,0.13,66.76,83.56
1997,"piab",30.4,26,0.7,73.01,27.39
1997,"piab",39,27.6,1.4,80.99,67.59
1997,"piab",32.3,26.4,0.7,49.96,96.34
1997,"piab",35.2,27,1,45.74,47.97
1997,"piab",25.3,24.6,0.4,11.81,26.33
1997,"piab",28,25.4,0.7,24.32,45.54
1997,"piab",38.9,27.6,1.4,92.57,72.06
1997,"piab",30.2,25.9,0.7,35.71,28.62
1997,"piab",8.2,13.7,0.051,2.25,28.67
1997,"piab",22.8,23.8,0.4,42.88,72.96
1997,"piab",11.3,17.2,0.051,82.76,16.42
1997,"piab",25.7,24.7,0.4,41.95,90.12
1997,"piab",19,22.2,0.2,97.33,69.62
1997,"piab",36.2,27.1,1,15.38,15.3
1997,"piab",32.4,26.4,0.7,3.9,67.38
1997,"piab",22.2,23.6,0.2,11.41,87.98
1997,"piab",29.2,25.7,0.7,90.65,70.56
1997,"piab",31.8,26.3,0.7,23.31,8.42
1997,"piab",28,25.4,0.7,34.87,88.32
1997,"piab",18.2,21.8,0.2,14.03,49.26
1997,"piab",33.5,26.6,1,4.4,85.5
1997,"piab",29.9,25.9,0.7,19.08,15.37
1997,"piab",25,24.5,0.4,20.24,96.39
1997,"piab",32.1,26.4,0.7,12.6,4.32
1997,"piab",28,25.4,0.7,33.2,29.56
1997,"piab",42.6,28.1,1.8,74.91,74.28
1997,"piab",32.6,26.5,1,11.05,19.28
1997,"piab",27.4,25.2,0.4,21.12,99.1
1997,"piab",26.6,25,0.4,92.11,93.78
1997,"piab",14.7,19.8,0.13,33.86,12.41
1997,"piab",25,24.5,0.4,75.57,65
2006,"piab",33,27.329,1,14.26,51.85
1997,"piab",25.6,24.7,0.4,97.9,67.6
1997,"piab",32.2,26.4,0.7,66.58,62.35
1997,"piab",21.4,23.3,0.2,16.71,99.71
1997,"piab",49.6,28.9,2.3,87.32,72.91
1997,"piab",24.6,24.4,0.4,54.67,52.55
1997,"piab",17.4,21.4,0.13,10.78,53.29
1997,"piab",18.5,22,0.2,29.24,37.74
1997,"piab",28.2,25.5,0.7,58.35,25.69
1997,"piab",25.5,24.7,0.4,92.52,71.84
1997,"piab",25.8,24.8,0.4,99.93,48.22
1997,"piab",15.7,20.4,0.13,68.47,48.06
1997,"piab",41.1,27.9,1.4,91.31,97.45
1997,"piab",10.7,16.6,0.051,66.38,84.79
1997,"piab",31.9,26.3,0.7,50.22,33.52
1997,"piab",14.2,19.4,0.13,32.25,63.11
1997,"piab",33.9,26.7,1,23.51,85.11
1997,"piab",20.9,23.1,0.2,65.95,4
1997,"piab",33.5,26.6,1,7.54,67.37
1997,"piab",9.7,15.5,0.051,17.98,65.28
1997,"piab",30,25.9,0.7,4.47,49.36
1997,"piab",15.1,20.1,0.13,56.76,64.06
1997,"piab",18.1,21.8,0.2,13.14,67.91
1997,"piab",44.6,28.4,1.8,26.44,98.36
1997,"piab",25.3,24.6,0.4,42.96,18.19
1997,"piab",43.4,28.2,1.8,92.25,84.15
2006,"piab",27.874,25.656,0.7,22.9,85.72
1997,"piab",30.3,26,0.7,42.71,45.52
1997,"piab",9,14.8,0.051,41.08,76.24
1997,"piab",28,25.4,0.7,11.44,13.62
1997,"piab",35.9,27.1,1,67.22,95.51
1997,"piab",22.2,23.6,0.2,86.56,67.73
1997,"piab",18.3,21.9,0.2,35.18,95.86
1997,"piab",37.1,27.3,1,59.85,60.51
1997,"piab",25.8,24.8,0.4,94.45,1.81
1997,"piab",18.5,22,0.2,87,97.84
1997,"piab",25,24.5,0.4,82.84,32.68
1997,"piab",20.1,22.7,0.2,37.31,54.35
1997,"piab",28.4,25.5,0.7,61.4,59.64
1997,"piab",25,24.5,0.4,87.99,17.62
1997,"piab",29.6,25.8,0.7,58.99,35.17
1997,"piab",30.4,26,0.7,4.83,75.96
1997,"piab",38.6,27.5,1.4,90.1,24.65
1997,"piab",9,14.8,0.051,60.15,53.43
1997,"piab",26.6,25,0.4,55.9,66.39
1997,"piab",30.3,26,0.7,48.71,59.92
1997,"piab",17,21.2,0.13,65.52,16.85
1997,"piab",21.5,23.3,0.2,66.55,57.8
1997,"piab",16.4,20.8,0.13,61.64,39.98
1997,"piab",26.1,24.9,0.4,33.73,80.42
1997,"piab",25.1,24.6,0.4,93.86,85.99
1997,"piab",24.7,24.4,0.4,88.34,8.17
1997,"piab",25.5,24.7,0.4,13.92,30.92
1997,"piab",30.7,26.1,0.7,8.49,63.61
1997,"piab",27.5,25.3,0.7,92.28,43.73
1997,"piab",27.9,25.4,0.7,96.52,9.08
1997,"piab",33.4,26.6,1,72.11,15.44
1997,"piab",34,26.7,1,62.6,30.57
1997,"piab",28.2,25.5,0.7,3.06,19.66
1997,"piab",37.2,27.3,1,42.06,2.57
1997,"piab",24.7,24.4,0.4,5.51,12.07
1997,"piab",27.3,25.2,0.4,69.66,26.39
1997,"piab",12.4,18.1,0.051,53.8,50
1997,"piab",21.1,23.2,0.2,4.64,49.56
1997,"piab",35,26.9,1,56.71,53.4
1997,"piab",11.3,17.2,0.051,51.66,53.09
1997,"piab",25.1,24.6,0.4,70.27,18.24
1997,"piab",35.7,27.1,1,2.37,67.04
1997,"piab",29,25.6,0.7,40.79,62.1
1997,"piab",30.2,25.9,0.7,70.98,14.4
1997,"piab",30.2,25.9,0.7,54.14,18.53
1997,"piab",27.3,25.2,0.4,69.72,25.16
1997,"piab",23.5,24,0.4,45.86,52.28
1997,"piab",35.7,27,1,29.09,35.59
1997,"piab",35.1,26.9,1,90.81,79.04
2006,"piab",42.563,28.548,1.8,38.85,22.84
2006,"piab",20.846,24.191,0.2,42.9,86.09
1997,"piab",28.1,25.4,0.7,32.27,35.8
1997,"piab",10.3,16.1,0.051,64.19,83.26
1997,"piab",46.5,28.6,1.8,24.35,12.88
1997,"piab",23.5,24,0.4,55.59,36.12
1997,"piab",25.5,24.7,0.4,65.87,61.36
1997,"piab",27.3,25.2,0.4,22.9,85.72
1997,"piab",12.1,17.8,0.051,25.75,73.05
1997,"piab",11.1,16.9,0.051,53.22,37.6
1997,"piab",7.4,12.7,0.01,64.44,45.15
1997,"piab",23.7,24.1,0.4,87.38,65.04
1997,"piab",27.6,25.3,0.7,14.98,37.55
2006,"piab",27.589,25.82,0.7,55.9,66.39
1997,"piab",9.4,15.2,0.051,8.14,73.9
2006,"piab",22.13,24.659,0.2,42.37,11.43
1997,"piab",41.9,28,1.4,99.14,96.69
1997,"piab",30.6,26,0.7,95.84,48.34
1997,"piab",26.5,25,0.4,71.24,25.96
1997,"piab",30.5,26,0.7,17.95,92.06
1997,"piab",14.5,19.6,0.13,43.77,40.46
1997,"piab",16.4,20.8,0.13,66.62,82.8
1997,"piab",15,20,0.13,73.81,95.57
1997,"piab",36.2,27.1,1,33.33,92.65
1997,"piab",30.6,26,0.7,19.95,16.49
1997,"piab",32.2,26.4,0.7,74.04,62.67
2006,"piab",28.117,26.243,0.7,37.36,96.52
1997,"piab",35.1,26.9,1,8.11,18.81
1997,"piab",14.9,19.9,0.13,88.85,66.22
1997,"piab",33.5,26.6,1,48.75,37.42
1997,"piab",29,25.6,0.7,26.07,79.84
1997,"piab",21.8,23.4,0.2,37.39,51.42
1997,"piab",39.7,27.7,1.4,44.36,13.04
1998,"piab",10.354,16.239,0.051,44.23,41.31
1998,"piab",25.209,24.703,0.4,93.86,85.99
1998,"piab",21.508,23.433,0.2,35.22,2.78
1998,"piab",29.629,25.997,0.7,32.37,92.07
1998,"piab",9.023,14.863,0.051,41.08,76.24
1998,"piab",39.321,27.709,1.4,46.95,13.92
1998,"piab",22.2,23.878,0.2,37.39,51.42
1998,"piab",26.114,25.164,0.4,18.85,48.74
1998,"piab",10.354,16.341,0.051,74.62,99.25
1998,"piab",37.255,27.36,1,59.85,60.51
1998,"piab",30.512,26.137,0.7,65.79,82.21
1998,"piab",29.33,25.791,0.7,90.65,70.56
1998,"piab",40.1,27.828,1.4,38.85,22.84
1998,"piab",29.496,25.906,0.7,43.14,62.58
1998,"piab",22.955,23.985,0.4,3.96,34.26
1998,"piab",43.471,28.267,1.8,67.71,57.12
1998,"piab",24.872,24.665,0.4,6.04,78.77
1998,"piab",29.778,25.921,0.7,58.99,35.17
1998,"piab",13.262,18.836,0.13,35.4,97.91
1998,"piab",29.117,25.873,0.7,81.58,22.84
1998,"piab",26.883,25.579,0.4,16.31,5.43
1998,"piab",36.287,27.136,1,33.33,92.65
1998,"piab",24.821,24.615,0.4,54.67,52.55
1998,"piab",33.354,26.733,1,79.3,86.28
1998,"piab",28.525,25.744,0.7,44.94,67
1998,"piab",26.017,24.984,0.4,13.87,39.83
2006,"piab",33.059,27.841,1,47,83.68
1998,"piab",27.622,25.397,0.7,57.77,43.32
1998,"piab",32.059,26.391,0.7,50.22,33.52
1998,"piab",35.42,27.044,1,90.81,79.04
1998,"piab",25.428,24.719,0.4,47.88,87.66
1998,"piab",18.567,22.257,0.2,37.69,73.06
1998,"piab",35.16,26.973,1,19.52,19.97
